match_no,batting_team,batting_side,overs,runs,"bowler_to_batsman, runs",commentary,numerical_runs,bowler,batsman,preprocessed_commentary
13,PAK,2,15.4,1,"C Karunaratne to Khushdil, 1 run","short ball, aimed at his helmet in front of middle stump. Pulled to deep midwicket",1,C Karunaratne,Khushdil,"['short', 'ball', 'aim', 'hi', 'helmet', 'front', 'middl', 'stump', 'pull', 'deep', 'midwicket']"
13,PAK,2,15.5,6,"C Karunaratne to Rizwan, SIX runs","Rizzy unshackled? Just what Pakistan needed, and Rizwan gets to fifty too in style. Full ball, bit wide outside off. Steps onto the off side and slog sweeps into the stands behind cow corner",6,C Karunaratne,Rizwan,"['dizzi', 'unshackl', 'need', 'rowan', 'get', 'style', 'full', 'ball', 'bit', 'wide', 'outsid', 'step', 'onto', 'side', 'slog', 'sweep', 'stand', 'behind', 'cow', 'corner']"
13,PAK,2,15.6,1,"C Karunaratne to Rizwan, 1 run","slower ball again, just outside off. Rizwan comes down the ground to create some momentum but ends up toe-ending his attempted drive to square leg",1,C Karunaratne,Rizwan,"['slower', 'ball', 'outsid', 'rowan', 'come', 'ground', 'creat', 'momentum', 'end', 'tend', 'hi', 'attempt', 'drive', 'squar', 'leg']"
13,PAK,2,16.1,W,"Hasaranga de Silva to Rizwan, OUT","key player gets key player! Rizwan had no choice at this point except to go for a big shot when he could've. Hasaranga tossed this up outside off and Rizwan attempted the slog sweep, but he couldn't hit it well enough to clear the fielder at deep midwicket.",0,Hasaranga de Silva,Rizwan,"['key', 'player', 'get', 'key', 'player', 'rowan', 'choic', 'thi', 'point', 'except', 'go', 'big', 'shot', 'could', 'hasaranga', 'toss', 'thi', 'outsid', 'rowan', 'attempt', 'slog', 'sweep', 'could', ""n't"", 'hit', 'well', 'enough', 'clear', 'fielder', 'deep', 'midwicket']"
13,PAK,2,16.2,1,"Hasaranga de Silva to Khushdil, 1 run",full ball on middle. Skidding through. Fended off the back foot towards cover,1,Hasaranga de Silva,Khushdil,"['full', 'ball', 'middl', 'skid', 'fend', 'back', 'foot', 'toward', 'cover']"
13,PAK,2,16.3,W,"Hasaranga de Silva to Asif Ali, OUT","King Hasaranga! Takes out Pakistan's finisher with googly that crashes into middle stump. Second game in a row where Hasaranga has dismissed Asif for a duck. Full ball tossed up on off. In Asif's area for him to try the slog sweep, but the bat is nowhere near the ball. Hasaranga took his chance by tossing this one up against a new batter, and has earned his reward for his bravery.",0,Hasaranga de Silva,Asif Ali,"['take', 'finish', 'googli', 'crash', 'middl', 'stump', 'game', 'row', 'hasaranga', 'ha', 'dismiss', 'duck', 'full', 'ball', 'toss', 'area', 'tri', 'slog', 'sweep', 'bat', 'nowher', 'near', 'ball', 'hasaranga', 'took', 'hi', 'chanc', 'toss', 'thi', 'new', 'batter', 'ha', 'earn', 'hi', 'reward', 'hi', 'braveri']"
13,PAK,2,16.4,1,"Hasaranga de Silva to Shadab, 1 run",one slip for Shadab. Full on off. Googly pushed to wide long on,1,Hasaranga de Silva,Shadab,"['slip', 'shadow', 'full', 'googli', 'push', 'wide', 'long']"
13,PAK,2,16.5,W,"Hasaranga de Silva to Khushdil, OUT","Hasaranga has the midas touch! Full ball on middle stump. Googly going away from Khushdil and he tries to slog against the spin. Sliced high up, short third man gets under it, and that's a third scalp in the over for #WOWindu",0,Hasaranga de Silva,Khushdil,"['ha', 'mina', 'touch', 'full', 'ball', 'middl', 'stump', 'googli', 'go', 'away', 'khushdil', 'tri', 'slog', 'spin', 'slice', 'high', 'short', 'third', 'man', 'get', 'third', 'scalp', 'wow']"
13,PAK,2,16.6,0,"Hasaranga de Silva to Haris Rauf, no run","fullish, a bit too wide outside off. Googly turning in. Nudged to point. Hasranga finishes with a potentially POTM performance. Don't forget his batting cameo either.",0,Hasaranga de Silva,Haris Rauf,"['fullish', 'bit', 'wide', 'outsid', 'googli', 'turn', 'nudg', 'point', 'hasranga', 'finish', 'potenti', 'pot', 'perform', ""n't"", 'forget', 'hi', 'bat', 'cameo', 'either']"
13,PAK,2,17.1,4,"Theekshana to Shadab, FOUR runs",full outside off. Swings across the line but takes the outside edge and flies past the keeper's right.,4,Theekshana,Shadab,"['full', 'outsid', 'swing', 'across', 'line', 'take', 'outsid', 'edg', 'fli', 'past', 'keeper', 'right']"
13,PAK,2,17.2,0,"Theekshana to Shadab, no run","yorker length almost. Lands in front of off stump. Dug out, back to the bowler",0,Theekshana,Shadab,"['yorker', 'length', 'almost', 'land', 'front', 'stump', 'dug', 'back', 'bowler']"
13,PAK,2,17.3,1,"Theekshana to Shadab, 1 run",overpitched on off. Mistimed past the bowler to long off,1,Theekshana,Shadab,"['overpitch', 'mistim', 'past', 'bowler', 'long']"
13,PAK,2,17.4,1,"Theekshana to Haris Rauf, 1 run",overpitched quite wide outside off. Trying to keep it out of the batters' arc. Ends up as a low full toss. Slapped to long on,1,Theekshana,Haris Rauf,"['overpitch', 'quit', 'wide', 'outsid', 'tri', 'keep', 'batter', 'arc', 'end', 'low', 'full', 'toss', 'slap', 'long']"
13,PAK,2,17.5,2,"Theekshana to Shadab, 2 runs","full ball on middle. Down on one knee and swiped to deep backward square leg. Could've been run out at the non-striker's, but the bowler Theekshana cannot collect the ball cleanly. Otherwise, Rauf was gone. Nonetheless, the umpires are going upstairs to see what happened. Yes, confirmed, Rauf survives because of the bowler's error.",2,Theekshana,Shadab,"['full', 'ball', 'middl', 'knee', 'swipe', 'deep', 'backward', 'squar', 'leg', 'could', 'run', 'nonstrik', 'bowler', 'theekshana', 'collect', 'ball', 'cleanli', 'otherwis', 'raff', 'wa', 'g', 'ntheless', 'umpir', 'go', 'upstair', 'see', 'happen', 'ye', 'confirm', 'raff', 'surviv', 'becaus', 'bowler', 'error']"
13,PAK,2,17.6,W,"Theekshana to Shadab, OUT","Theekshana finishes his spell with a wicket and this is Shadab. Full and wide, Shadab tries to club a six over extra cover but he's sliced it. Gunathilaka runs in, grabs the catch, and slides to reduce his momentum",0,Theekshana,Shadab,"['theekshana', 'finish', 'hi', 'spell', 'wicket', 'thi', 'shadow', 'full', 'wide', 'shadow', 'tri', 'club', 'extra', 'cover', 'slice', 'gunathilaka', 'run', 'grab', 'catch', 'slide', 'reduc', 'hi', 'momentum']"
13,PAK,2,18.1,1w,"Pramod Madushan Liyanagamage to Naseem Shah, 1 wide","overpitched, pitching outside leg stump. Wide given",1,Pramod Madushan Liyanagamage,Naseem Shah,"['overpitch', 'pitch', 'outsid', 'leg', 'stump', 'wide', 'given']"
13,PAK,2,18.1,4,"Pramod Madushan Liyanagamage to Naseem Shah, FOUR runs",full ball just outside off. Naseem loses his shape as he tries to hit it over cover. But takes an outside edge and flies over short third man,4,Pramod Madushan Liyanagamage,Naseem Shah,"['full', 'ball', 'outsid', 'seem', 'lose', 'hi', 'shape', 'tri', 'hit', 'cover', 'take', 'outsid', 'edg', 'fli', 'short', 'third', 'man']"
13,PAK,2,18.2,W,"Pramod Madushan Liyanagamage to Naseem Shah, OUT","slower ball just outside off. Naseem looks for a big shot over long off, but can't get his bat under the ball well enough. Toe-ended shot, and flat to long off for some catching practice. Fourth wicket for Madushan!",0,Pramod Madushan Liyanagamage,Naseem Shah,"['slower', 'ball', 'outsid', 'seem', 'look', 'big', 'shot', 'long', 'ca', 'nt', 'get', 'hi', 'bat', 'ball', 'well', 'enough', 'tend', 'shot', 'flat', 'long', 'catch', 'practic', 'th', 'wicket', 'madushan']"
13,PAK,2,18.3,0,"Pramod Madushan Liyanagamage to Mohammad Hasnain, no run",slower ball again. Full and a bit wide outside off. Misses the attempted cut,0,Pramod Madushan Liyanagamage,Mohammad Hasnain,"['slower', 'ball', 'full', 'bit', 'wide', 'outsid', 'miss', 'attempt', 'cut']"
13,PAK,2,18.4,1,"Pramod Madushan Liyanagamage to Mohammad Hasnain, 1 run",full ball on off. Slapped down the ground to long off,1,Pramod Madushan Liyanagamage,Mohammad Hasnain,"['full', 'ball', 'slap', 'ground', 'long']"
13,PAK,2,18.5,5nb,"Pramod Madushan Liyanagamage to Haris Rauf, (no ball) FOUR runs","is that the trophy! Noooo! Just short of the diving de Silva at wide long off running in to try and take a catch. Full ball on off and he chipped it off his toes, and it's gone for four thereafter. No ball too!",5,Pramod Madushan Liyanagamage,Haris Rauf,"['trophi', 'noon', 'short', 'dive', 'de', 'silva', 'wide', 'long', 'run', 'tri', 'take', 'catch', 'full', 'ball', 'chip', 'hi', 'toe', 'g', 'thereaft', 'ball']"
13,PAK,2,18.5,1w,"Pramod Madushan Liyanagamage to Haris Rauf, 1 wide","back of a length, a bit wide outside off. Wide given.",1,Pramod Madushan Liyanagamage,Haris Rauf,"['back', 'length', 'bit', 'wide', 'outsid', 'wide', 'given']"
13,PAK,2,18.5,1,"Pramod Madushan Liyanagamage to Haris Rauf, 1 run","full ball on off stump. Drilled to long off, but just for one",1,Pramod Madushan Liyanagamage,Haris Rauf,"['full', 'ball', 'stump', 'drill', 'long']"
13,PAK,2,18.6,6,"Pramod Madushan Liyanagamage to Mohammad Hasnain, SIX runs","32 needed off the final over! Hasnain gets a maximum to end this innings. Slower ball on middle, and clubbed over deep midwicket! Nearly hit the sponsor's car there. Madushan finishes on 4/34",6,Pramod Madushan Liyanagamage,Mohammad Hasnain,"['need', 'final', 'hasnain', 'get', 'maximum', 'end', 'thi', 'inning', 'slower', 'ball', 'middl', 'club', 'deep', 'midwicket', 'nearli', 'hit', 'sponsor', 'car', 'madushan', 'finish']"
13,PAK,2,19.1,0,"C Karunaratne to Haris Rauf, no run",back of a length just outside off. Swivels to pull but misses.,0,C Karunaratne,Haris Rauf,"['back', 'length', 'outsid', 'swivel', 'pull', 'miss']"
13,PAK,2,19.2,1,"C Karunaratne to Haris Rauf, 1 run",in the bag for Sri Lanka you'd have to think with that ball. Full and wide outside off. Drags a sloggy shot to wide long on,1,C Karunaratne,Haris Rauf,"['bag', 'sri', 'lanka', 'think', 'ball', 'full', 'wide', 'outsid', 'drag', 'soggi', 'shot', 'wide', 'long']"
13,PAK,2,19.3,1,"C Karunaratne to Mohammad Hasnain, 1 run","slower ball, full on off. Drilled to long on for a jogging single",1,C Karunaratne,Mohammad Hasnain,"['slower', 'ball', 'full', 'drill', 'long', 'jog']"
13,PAK,2,19.4,0,"C Karunaratne to Haris Rauf, no run","back of a length outside off stump. Tries to pull, but misses. On the bounce to keeper",0,C Karunaratne,Haris Rauf,"['back', 'length', 'outsid', 'stump', 'tri', 'pull', 'miss', 'bounc', 'keeper']"
13,PAK,2,19.5,6,"C Karunaratne to Haris Rauf, SIX runs","slower ball again. In the slot just outside off, and hammered over the long-off fielder!",6,C Karunaratne,Haris Rauf,"['slower', 'ball', 'slot', 'outsid', 'hammer', 'longoff', 'fielder']"
13,PAK,2,19.6,W,"C Karunaratne to Haris Rauf, OUT","Sri Lanka win their sixth Asia Cup trophy! Just one behind India's tally of seven. And that too with a wicket to seal it. Yorker on middle. Rauf misses, CK hits, the Sri Lanka squad runs into the ground and the players are celebrating already!",0,C Karunaratne,Haris Rauf,"['win', 'th', 'aria', 'cup', 'trophi', 'behind', 'indi', 'talli', 'seven', 'wicket', 'seal', 'yorker', 'middl', 'raff', 'miss', 'c', 'hit', 'sri', 'lanka', 'squad', 'run', 'ground', 'player', 'celebr', 'alreadi']"
13,SL,1,0.1,1w,"Naseem Shah to Nissanka, 1 wide","sends the first one well down legside, and Rizwan's diving already",1,Naseem Shah,Nissanka,"['send', 'first', 'well', 'besid', 'diwan', 'dive', 'alreadi']"
13,SL,1,0.1,0,"Naseem Shah to Nissanka, no run","angling in, nudged into the onside",0,Naseem Shah,Nissanka,"['angl', 'nudg', 'onsid']"
13,SL,1,0.2,1,"Naseem Shah to Nissanka, 1 run","more prodigious inswing, and it takes a thick inside edge down to fine leg. First runs off the bat for Sri Lanka",1,Naseem Shah,Nissanka,"['prodigi', 'know', 'take', 'thick', 'insid', 'edg', 'fine', 'leg', 'first', 'run', 'bat', 'sri', 'lanka']"
13,SL,1,0.3,W,"Naseem Shah to Mendis, OUT","what an absolute belter of a delivery that is. My goodness, that is filthy. Tailing in at 142 kph, seaming in, clips the pads and uproots off stump. Enthralling start from Pakistan, and Mendis is gone for a golden duck",0,Naseem Shah,Mendis,"['absolut', 'better', 'deliveri', 'good', 'filthi', 'tail', 'kph', 'seam', 'clip', 'pad', 'uproot', 'stump', 'enthral', 'start', 'mend', 'g', 'golden', 'duck']"
13,SL,1,0.4,0,"Naseem Shah to Dhananjaya, no run","starts it a bit too far wide outside off, allowing de Silva to leave without apprehension",0,Naseem Shah,Dhananjaya,"['start', 'bit', 'far', 'wide', 'outsid', 'allow', 'de', 'silva', 'leav', 'without', 'apprehens']"
13,SL,1,0.5,0,"Naseem Shah to Dhananjaya, no run","back of a length, defended back to the bowler",0,Naseem Shah,Dhananjaya,"['back', 'length', 'defend', 'back', 'bowler']"
13,SL,1,0.6,2,"Naseem Shah to Dhananjaya, 2 runs","clipped into a vacant midwicket region from de Silva, and Hasnain cuts it off for a couple",2,Naseem Shah,Dhananjaya,"['clip', 'vacant', 'midwicket', 'region', 'de', 'silva', 'hasnain', 'cut']"
13,SL,1,1.1,0,"Mohammad Hasnain to Nissanka, no run","length ball, nipping away at 142 kph, Nissanka defends",0,Mohammad Hasnain,Nissanka,"['length', 'ball', 'nip', 'away', 'kph', 'nissanka', 'defend']"
13,SL,1,1.2,1,"Mohammad Hasnain to Nissanka, 1 run","has a little prod at it as it shapes away. He's grinding through the gears now, at 144kph this time",1,Mohammad Hasnain,Nissanka,"['ha', 'littl', 'prod', 'shape', 'away', 'grind', 'gear', '144kph', 'thi', 'time']"
13,SL,1,1.3,4,"Mohammad Hasnain to Dhananjaya, FOUR runs","this one's in the slot, even if it is at 145kph. But it's a half-volley outside off, and de Silva just leans into a glorious cover drive that brings Sri Lanka's first boundary",4,Mohammad Hasnain,Dhananjaya,"['thi', 'slot', 'even', '145kph', 'halfvolley', 'outsid', 'de', 'silva', 'lean', 'gloriou', 'cover', 'drive', 'bring', 'first', 'boundari']"
13,SL,1,1.4,0,"Mohammad Hasnain to Dhananjaya, no run",short and slightly wide. de Silva a little annoyed he couldn't middle that cut shot away past point,0,Mohammad Hasnain,Dhananjaya,"['short', 'slightli', 'wide', 'de', 'silva', 'littl', 'annoy', 'could', ""n't"", 'middl', 'cut', 'shot', 'away', 'past', 'point']"
13,SL,1,1.5,1w,"Mohammad Hasnain to Dhananjaya, 1 wide","clips the pad, but the umpire calls it wide. Think that's a poor decision",1,Mohammad Hasnain,Dhananjaya,"['clip', 'pad', 'umpir', 'call', 'wide', 'think', 'poor', 'decis']"
13,SL,1,1.5,4,"Mohammad Hasnain to Dhananjaya, FOUR runs","this one's creamed over cover, de Silva at his majestic best. Hasnain's not found his line yet, it's another full-ish half-volley, and it's an area de Silva is so comfortable in",4,Mohammad Hasnain,Dhananjaya,"['thi', 'cream', 'cover', 'de', 'silva', 'hi', 'majest', 'best', 'hasnain', 'found', 'hi', 'line', 'yet', 'anoth', 'fullish', 'halfvolley', 'area', 'de', 'silva', 'comfort']"
13,SL,1,1.6,2,"Mohammad Hasnain to Dhananjaya, 2 runs",clipped towards fine leg and they come back for a couple. Excellent over for Sri Lanka,2,Mohammad Hasnain,Dhananjaya,"['clip', 'toward', 'fine', 'leg', 'come', 'back', 'excel', 'sri', 'lanka']"
13,SL,1,2.1,0,"Naseem Shah to Nissanka, no run","generous sideways movement, and that one kept low, too, as it whizzed past the outside edge and towards Rizwan on the bounce",0,Naseem Shah,Nissanka,"['gener', 'sideway', 'movement', 'kept', 'low', 'whizz', 'past', 'outsid', 'edg', 'toward', 'rowan', 'bounc']"
13,SL,1,2.2,0,"Naseem Shah to Nissanka, no run","rapped on the pads, huge appeal from Pakistan. It looked as if the batter came across, so it might be clipping leg stump. But Rizwan said it might be going down. On replay, to be fair, it does seem that way",0,Naseem Shah,Nissanka,"['rap', 'pad', 'huge', 'appeal', 'look', 'batter', 'came', 'across', 'might', 'clip', 'leg', 'stump', 'rowan', 'said', 'might', 'go', 'replay', 'fair', 'doe', 'seem', 'way']"
13,SL,1,2.3,4,"Naseem Shah to Nissanka, FOUR runs","and Naseem lands it on the length Hasnain did the previous over, and Nissanka shows he's just as prolific at putting those kinds of balls away through cover",4,Naseem Shah,Nissanka,"['seem', 'land', 'length', 'hasnain', 'previou', 'nissanka', 'show', 'prolif', 'put', 'kind', 'ball', 'away', 'cover']"
13,SL,1,2.4,1,"Naseem Shah to Nissanka, 1 run","a little dab into the ground, and it nearly dragged onto the stumps. They scuttle through for one, while Rizwan dives as he throws it at the stumps in an effort to inflict a run-out",1,Naseem Shah,Nissanka,"['littl', 'dab', 'ground', 'nearli', 'drag', 'onto', 'stump', 'scuttl', 'rowan', 'dive', 'throw', 'stump', 'effort', 'inflict', 'runt']"
13,SL,1,2.5,1,"Naseem Shah to Dhananjaya, 1 run",opens the face of the bat and runs it down to third man,1,Naseem Shah,Dhananjaya,"['open', 'face', 'bat', 'run', 'third', 'man']"
13,SL,1,2.6,1,"Naseem Shah to Nissanka, 1 run","a finer outsdie edge this time, and third man has to move across to his left to keep it to one",1,Naseem Shah,Nissanka,"['finer', 'outsid', 'edg', 'thi', 'time', 'third', 'man', 'ha', 'move', 'across', 'hi', 'left', 'keep']"
13,SL,1,3.1,0,"Haris Rauf to Nissanka, no run","length delivery, defended down the ground",0,Haris Rauf,Nissanka,"['length', 'deliveri', 'defend', 'ground']"
13,SL,1,3.2,W,"Haris Rauf to Nissanka, OUT","tried to swpie it back down the ground, but it ends up flying up towards mid-off, where Babar Azam takes a good catch running backwards. Miscued the shot, getting it out of the outer half of the bat, which meant it never got the distance on it he intended",0,Haris Rauf,Nissanka,"['tri', 'swipe', 'back', 'ground', 'end', 'fli', 'toward', 'doff', 'take', 'good', 'catch', 'run', 'backward', 'miscu', 'shot', 'get', 'outer', 'half', 'bat', 'meant', 'never', 'got', 'distanc', 'intend']"
13,SL,1,3.3,0,"Haris Rauf to Dhananjaya, no run","half-volley length shaping away. Batter was lured into the drive again, but it's tailing away too much for him to get anything on it",0,Haris Rauf,Dhananjaya,"['halfvolley', 'length', 'shape', 'away', 'batter', 'wa', 'lure', 'drive', 'tail', 'away', 'much', 'get', 'anyth']"
13,SL,1,3.4,0,"Haris Rauf to Dhananjaya, no run","length delivery outside off at 150kph, defended to cover-point",0,Haris Rauf,Dhananjaya,"['length', 'deliveri', 'outsid', '1kph', 'defend', 'overprint']"
13,SL,1,3.5,4,"Haris Rauf to Dhananjaya, FOUR runs","glorious shot. A bit of a split-step as he stepped across and manoeuvred it past cover-point. The timing was sensational, and with the ball over 150kph, it flew to the boundary",4,Haris Rauf,Dhananjaya,"['gloriou', 'shot', 'bit', 'splitter', 'step', 'across', 'maneuv', 'past', 'overprint', 'time', 'wa', 'sensat', 'ball', '1kph', 'flew', 'boundari']"
